query_image_path,utm_east,utm_north,reference_1_path,reference_1_distance,reference_1_utm_east,reference_1_utm_north,reference_2_path,reference_2_distance,reference_2_utm_east,reference_2_utm_north,reference_3_path,reference_3_distance,reference_3_utm_east,reference_3_utm_north
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549750.77@4179574.44@10@S@037.76213@-122.43516@50238742921@@@@@@20200817@@.jpg,549750.77,4179574.44,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549753.11@4179581.34@10@S@037.76220@-122.43514@ma2w266He3DYS5DZw3pDkA@@175@@@@201311@@.jpg,7.285986549435994,549753.11,4179581.34,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549753.11@4179581.34@10@S@037.76220@-122.43514@ma2w266He3DYS5DZw3pDkA@@145@@@@201311@@.jpg,7.285986549435994,549753.11,4179581.34,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549753.04@4179593.54@10@S@037.76231@-122.43514@Ye5q9Im_tAL1_08POSyClg@@145@@@@201311@@.jpg,19.23441966901113,549753.04,4179593.54
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549755.80@4179632.06@10@S@037.76265@-122.43510@30848003858@@@@@@20180916@@.jpg,549755.8,4179632.06,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548851.65@4183205.22@10@S@037.79491@-122.44513@nZSKbErYE9AqXm7ocPzvyA@@179@@@@201311@@.jpg,3685.778019374079,548851.65,4183205.22,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549134.13@4182933.95@10@S@037.79245@-122.44194@bNKYUQe-ug_vDmNRH_LjLA@@175@@@@201311@@.jpg,3359.9034451901907,549134.13,4182933.95,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551294.27@4181896.40@10@S@037.78298@-122.41748@bd0QsNNpYHOzsbXCyYugQA@@320@@@@201305@@.jpg,2737.54005934146,551294.27,4181896.4
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549757.82@4182737.98@10@S@037.79065@-122.43487@3022444297@@@@@@20081111@@.jpg,549757.82,4182737.98,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549948.26@4182841.21@10@S@037.79157@-122.43270@Bm_T3ax6rsFG9uU11Vr9gg@@200@@@@201311@@.jpg,216.6190815695128,549948.26,4182841.21,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549950.07@4182833.46@10@S@037.79150@-122.43268@Zs1m6inTMF99wAbVT4Q0qw@@230@@@@201311@@.jpg,214.65435681578057,549950.07,4182833.46,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549950.98@4182829.03@10@S@037.79146@-122.43267@La0cF1IWAxkE0rDwdvo0hQ@@260@@@@201311@@.jpg,213.5436444850997,549950.98,4182829.03
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549758.03@4179584.36@10@S@037.76222@-122.43508@40312766831@@@@@@20180217@@.jpg,549758.03,4179584.36,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549753.11@4179581.34@10@S@037.76220@-122.43514@ma2w266He3DYS5DZw3pDkA@@205@@@@201311@@.jpg,5.7729368609508365,549753.11,4179581.34,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549753.04@4179593.54@10@S@037.76231@-122.43514@Ye5q9Im_tAL1_08POSyClg@@175@@@@201311@@.jpg,10.44856449484736,549753.04,4179593.54,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549749.56@4179585.75@10@S@037.76224@-122.43518@mgwZ4x2Eth3tLcKvEGqf3g@@173@@@@201311@@.jpg,8.583297734547553,549749.56,4179585.75
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549758.51@4179635.51@10@S@037.76268@-122.43507@38734717464@@@@@@20180102@@.jpg,549758.51,4179635.51,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549758.96@4179633.52@10@S@037.76267@-122.43507@Q1HYrH0aVAjUsE0gqRMGZg@@175@@@@201311@@.jpg,2.0402450830707464,549758.96,4179633.52,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549747.82@4179437.06@10@S@037.76090@-122.43521@Ei91nvc9T3tnN6BKqwz9Eg@@75@@@@201312@@.jpg,198.737713079049,549747.82,4179437.06,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549754.58@4179630.16@10@S@037.76264@-122.43512@CuN3uPiigb5B1JcNWx_x0A@@176@@@@201311@@.jpg,6.638328102498139,549754.58,4179630.16
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549760.41@4179554.20@10@S@037.76195@-122.43505@39601044694@@@@@@20180217@@.jpg,549760.41,4179554.2,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549755.96@4179546.96@10@S@037.76189@-122.43511@x86utVY7QAUs2WK06C70pA@@172@@@@201311@@.jpg,8.498240994691677,549755.96,4179546.96,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549752.46@4179542.50@10@S@037.76185@-122.43515@ra6NONdWpaItRlMznnzPZg@@174@@@@201311@@.jpg,14.145405614738278,549752.46,4179542.5,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549746.80@4179604.60@10@S@037.76241@-122.43521@XqPh1vpkl50QdtDrXuMnzg@@134@@@@201311@@.jpg,52.2052880462337,549746.8,4179604.6
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549760.54@4179459.00@10@S@037.76109@-122.43506@50088595578@@@@@@20200708@@.jpg,549760.54,4179459.0,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549759.10@4179464.87@10@S@037.76115@-122.43508@T1wm7MXe1GoaII5UfZd1yw@@86@@@@201311@@.jpg,6.044046657785361,549759.1,4179464.87,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549760.02@4179458.22@10@S@037.76109@-122.43507@N8NOEa3_XclK5Im21Vykgw@@57@@@@201311@@.jpg,0.9374433314604896,549760.02,4179458.22,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549760.10@4179444.91@10@S@037.76097@-122.43507@pke4ljoDsvngIvNOluOP2g@@25@@@@201311@@.jpg,14.096868446426466,549760.1,4179444.91
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549764.75@4179418.30@10@S@037.76073@-122.43501@50750125802@@@@@@20201223@@.jpg,549764.75,4179418.3,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551454.01@4184515.91@10@S@037.80658@-122.41548@mdSIP9hBvEYmG-LLptIFHg@@228@@@@201311@@.jpg,5370.216667854608,551454.01,4184515.91,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0553682.16@4176533.69@10@S@037.73451@-122.39076@8y5TzuoczuEcbE3xiJv8tw@@45@@@@201311@@.jpg,4864.881906089757,553682.16,4176533.69,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550864.66@4183585.78@10@S@037.79823@-122.42224@vXzrWnrwVm1tA9wbdJ3uWw@@219@@@@201312@@.jpg,4310.184631602214,550864.66,4183585.78
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549767.36@4179263.32@10@S@037.75933@-122.43500@6861243753@@@@@@20120212@@.jpg,549767.36,4179263.32,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549770.03@4179259.67@10@S@037.75930@-122.43497@l6p0p9z65LN3Ef5-ijSvbw@@112@@@@201311@@.jpg,4.522322412162133,549770.03,4179259.67,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549772.64@4179264.13@10@S@037.75934@-122.43494@DGvrGAnBx757W3y9ttcrkg@@117@@@@201312@@.jpg,5.341769369823595,549772.64,4179264.13,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549776.19@4179259.71@10@S@037.75930@-122.43490@jkR4__2NJh_JZlJ5auOZFg@@144@@@@201311@@.jpg,9.539444428179165,549776.19,4179259.71
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549776.10@4179303.76@10@S@037.75969@-122.43489@27394659492@@@@@@20160606@@.jpg,549776.1,4179303.76,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549776.71@4179320.74@10@S@037.75985@-122.43489@lA1rclY-OpegH-ukwLY5ZQ@@55@@@@201312@@.jpg,16.990953475751862,549776.71,4179320.74,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549666.77@4175194.86@10@S@037.72267@-122.43642@6vG_xmKzUEqUD14oxbUqkA@@269@@@@201312@@.jpg,4110.354274134922,549666.77,4175194.86,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550963.37@4183000.55@10@S@037.79295@-122.42116@6p_VCvQD_5xg7U5DIgtDvg@@260@@@@201311@@.jpg,3882.765297697032,550963.37,4183000.55
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549776.47@4182944.80@10@S@037.79251@-122.43464@49881659222@@@@@@20200511@@.jpg,549776.47,4182944.8,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549773.35@4182936.68@10@S@037.79244@-122.43468@rH3REbPlvDC75pmk1yHpHQ@@21@@@@201312@@.jpg,8.698781523536706,549773.35,4182936.68,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549783.89@4182940.08@10@S@037.79247@-122.43456@LoBUgQ0vOGy5yEV_lYO8Tw@@350@@@@201311@@.jpg,8.794020695800087,549783.89,4182940.08,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549782.14@4182938.96@10@S@037.79246@-122.43458@AFAkiqA9XcZNjM659T4M4Q@@349@@@@201312@@.jpg,8.139686726080727,549782.14,4182938.96
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549776.55@4179638.17@10@S@037.76271@-122.43487@25017149086@@@@@@20160215@@.jpg,549776.55,4179638.17,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549772.99@4179643.59@10@S@037.76276@-122.43491@cMiaXH3OEODkktyQUIAlCA@@113@@@@201311@@.jpg,6.484597134717793,549772.99,4179643.59,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549777.38@4179646.94@10@S@037.76279@-122.43486@656BNE4PaTIz-X673Vxvzg@@112@@@@201311@@.jpg,8.8091883848773,549777.38,4179646.94,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551671.44@4183255.72@10@S@037.79521@-122.41310@YXZG3ScU3HUh3c0ngFwSOg@@322@@@@201305@@.jpg,4083.782084612453,551671.44,4183255.72
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549778.50@4179431.70@10@S@037.76085@-122.43486@36076699966@@@@@@20170723@@.jpg,549778.5,4179431.7,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549776.90@4179435.02@10@S@037.76088@-122.43488@6tDfQawDeDTqw4yXfYc7PQ@@308@@@@201311@@.jpg,3.685430775202864,549776.9,4179435.02,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549771.56@4179442.76@10@S@037.76095@-122.43494@vvkgSnvKiBaq_2t6h7DrAg@@334@@@@201311@@.jpg,13.057074710292502,549771.56,4179442.76,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549450.25@4181317.04@10@S@037.77786@-122.43846@LMZySO1lo0vOG7R3gtscQA@@230@@@@201312@@.jpg,1913.7019041897404,549450.25,4181317.04
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549779.72@4173885.31@10@S@037.71086@-122.43522@20974353682@@@@@@20150829@@.jpg,549779.72,4173885.31,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546595.00@4176204.36@10@S@037.73193@-122.47121@SuUtTtjUG1zAZ5HS8ezROw@@0@@@@201311@@.jpg,3939.598251205186,546595.0,4176204.36,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546606.46@4176203.31@10@S@037.73192@-122.47108@aSvTplOYgr3kTOZKsaCC7w@@334@@@@201311@@.jpg,3929.720477031421,546606.46,4176203.31,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546611.75@4176203.34@10@S@037.73192@-122.47102@XFfPrIWZbQI1d-13kACIOQ@@336@@@@201311@@.jpg,3925.467743059274,546611.75,4176203.34
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549779.82@4179256.74@10@S@037.75927@-122.43485@6788645705@@@@@@20120130@@.jpg,549779.82,4179256.74,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549781.47@4179260.85@10@S@037.75931@-122.43484@3gv2nz0LQexAgxVlsw95DQ@@266@@@@201311@@.jpg,4.428837319094603,549781.47,4179260.85,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549772.64@4179264.13@10@S@037.75934@-122.43494@DGvrGAnBx757W3y9ttcrkg@@237@@@@201312@@.jpg,10.303615869883176,549772.64,4179264.13,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549781.47@4179260.85@10@S@037.75931@-122.43484@3gv2nz0LQexAgxVlsw95DQ@@236@@@@201311@@.jpg,4.428837319094603,549781.47,4179260.85
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549780.05@4179262.18@10@S@037.75932@-122.43485@8283358826@@@@@@20121218@@.jpg,549780.05,4179262.18,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549747.14@4179257.32@10@S@037.75928@-122.43523@61-n_Z5I53o8LOxzBe-WSQ@@205@@@@201311@@.jpg,33.26691599781086,549747.14,4179257.32,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549753.30@4179258.46@10@S@037.75929@-122.43516@cCpWB_v9Y139aSmZjWylxA@@205@@@@201311@@.jpg,27.007423053699966,549753.3,4179258.46,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549759.46@4179258.50@10@S@037.75929@-122.43509@NbTSn9yf_t-kaz3RSaMu8A@@204@@@@201311@@.jpg,20.916273568795315,549759.46,4179258.5
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549780.42@4177654.80@10@S@037.74483@-122.43496@4243672564@@@@@@20100219@@.jpg,549780.42,4177654.8,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549773.58@4177649.77@10@S@037.74479@-122.43504@6Ys0u30RuiEYOQmV9rWjSw@@355@@@@201311@@.jpg,8.490376905596444,549773.58,4177649.77,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549784.15@4177649.83@10@S@037.74479@-122.43492@Lmf5HPUdriCHU86FFw_xTg@@296@@@@201311@@.jpg,6.214000321634123,549784.15,4177649.83,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549314.62@4183082.60@10@S@037.79378@-122.43988@EgiviCVHVrTMk-Xtkmaqig@@48@@@@201311@@.jpg,5447.75022188087,549314.62,4183082.6
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549782.04@4180726.10@10@S@037.77251@-122.43473@6840446660@@@@@@20120316@@.jpg,549782.04,4180726.1,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548822.83@4180194.89@10@S@037.76778@-122.44566@Xh7MZbzIjncUrH3wwez2Gg@@50@@@@201312@@.jpg,1096.4797709944824,548822.83,4180194.89,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549584.57@4180509.00@10@S@037.77057@-122.43699@TxxeuII43LotDWneJJ_hmw@@261@@@@201312@@.jpg,293.4736971179451,549584.57,4180509.0,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549584.57@4180509.00@10@S@037.77057@-122.43699@TxxeuII43LotDWneJJ_hmw@@231@@@@201312@@.jpg,293.4736971179451,549584.57,4180509.0
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549783.62@4182840.00@10@S@037.79156@-122.43457@5488268568@@@@@@20110301@@.jpg,549783.62,4182840.0,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549641.45@4181446.89@10@S@037.77902@-122.43628@doj_Xt4d-JwZVZl1k7nkAw@@289@@@@201311@@.jpg,1400.345593416014,549641.45,4181446.89,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548851.65@4183205.22@10@S@037.79491@-122.44513@nZSKbErYE9AqXm7ocPzvyA@@179@@@@201311@@.jpg,1000.9763879833018,548851.65,4183205.22,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549777.45@4182840.18@10@S@037.79157@-122.43464@2V3tH098u0fOTTkPSHOFEw@@289@@@@201311@@.jpg,6.17262504940787,549777.45,4182840.18
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549784.90@4182947.96@10@S@037.79254@-122.43454@33034936230@@@@@@20170313@@.jpg,549784.9,4182947.96,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549781.17@4182953.38@10@S@037.79259@-122.43459@ppXLDTvMyea_40UX4eC5aQ@@260@@@@201311@@.jpg,6.579460464130277,549781.17,4182953.38,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549777.51@4182976.65@10@S@037.79280@-122.43463@2c40PEj3TDRm99CCvnngYw@@200@@@@201311@@.jpg,29.626478022151066,549777.51,4182976.65,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549776.60@4182982.20@10@S@037.79285@-122.43464@WkZurhRTzl6MLj4q720dMg@@200@@@@201311@@.jpg,35.231627836591365,549776.6,4182982.2
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549785.37@4179432.30@10@S@037.76085@-122.43478@19263962218@@@@@@20150706@@.jpg,549785.37,4179432.3,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549365.19@4180962.59@10@S@037.77467@-122.43945@ZKDgx-gKSNHg3XJuoYHdkw@@51@@@@201312@@.jpg,1586.9274452539275,549365.19,4180962.59,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551713.19@4181794.72@10@S@037.78204@-122.41273@xcKhJz8RuQ-Ry185V1gMTQ@@328@@@@201305@@.jpg,3049.1832035483944,551713.19,4181794.72,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548860.21@4180575.68@10@S@037.77121@-122.44521@kW4UcNdETFXTvWhFKv9ECw@@170@@@@201311@@.jpg,1470.7953120678858,548860.21,4180575.68
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549810.21@4175989.48@10@S@037.72982@-122.43473@3389784095@@@@@@20090327@@.jpg,549810.21,4175989.48,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549810.90@4175992.36@10@S@037.72985@-122.43473@XW10-Iu-s8tZPlfC4c-AIA@@251@@@@201311@@.jpg,2.961502996696071,549810.9,4175992.36,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549806.53@4175986.79@10@S@037.72980@-122.43478@fX2-rBN1ku0wxvtL3MepjA@@275@@@@201311@@.jpg,4.558343997464381,549806.53,4175986.79,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549707.82@4175843.07@10@S@037.72851@-122.43591@F_1h9ZS3mHLBnAl0fuWhgg@@276@@@@201311@@.jpg,178.66057259520494,549707.82,4175843.07
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549810.21@4175989.48@10@S@037.72982@-122.43473@4065157673@@@@@@20091101@@.jpg,549810.21,4175989.48,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549814.40@4175996.82@10@S@037.72989@-122.43469@xEVXX8bSOnflmUq35yyFUQ@@225@@@@201312@@.jpg,8.451727633940873,549814.4,4175996.82,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549810.90@4175992.36@10@S@037.72985@-122.43473@XW10-Iu-s8tZPlfC4c-AIA@@251@@@@201311@@.jpg,2.961502996696071,549810.9,4175992.36,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549809.97@4176001.24@10@S@037.72993@-122.43474@chm1EGilwc-zDRnyAD0Hiw@@225@@@@201312@@.jpg,11.762448724891035,549809.97,4176001.24
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549813.69@4178871.38@10@S@037.75579@-122.43450@4447473166@@@@@@20100320@@.jpg,549813.69,4178871.38,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549809.38@4178869.36@10@S@037.75578@-122.43455@nuOzP-y-oISYRdmMbhsr-A@@204@@@@201312@@.jpg,4.759884452332161,549809.38,4178869.36,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549812.93@4178864.94@10@S@037.75574@-122.43451@w6ShgkA21CBvbHQ4JzL59A@@235@@@@201311@@.jpg,6.484689660972025,549812.93,4178864.94,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549809.38@4178869.36@10@S@037.75578@-122.43455@nuOzP-y-oISYRdmMbhsr-A@@234@@@@201312@@.jpg,4.759884452332161,549809.38,4178869.36
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549814.10@4178904.45@10@S@037.75609@-122.43449@5703897923@@@@@@20110509@@.jpg,549814.1,4178904.45,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549780.17@4178455.33@10@S@037.75205@-122.43491@lBDF-_Pn6J3mGuzqNRB21Q@@147@@@@201311@@.jpg,450.3998438055857,549780.17,4178455.33,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549256.18@4178572.01@10@S@037.75313@-122.44085@zw0AyyG4dKkGK2ANIuWzxg@@86@@@@201311@@.jpg,649.4544479793708,549256.18,4178572.01,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549262.80@4176431.77@10@S@037.73384@-122.44092@VgGV4u0fmdqMs1IbZAYlLA@@269@@@@201311@@.jpg,2533.3926013156256,549262.8,4176431.77
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549824.75@4182707.77@10@S@037.79037@-122.43411@6055252724@@@@@@20110818@@.jpg,549824.75,4182707.77,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548178.50@4181031.01@10@S@037.77535@-122.45292@ltIa7SuaNEWZKcrvMhabjA@@80@@@@201311@@.jpg,2349.821942211965,548178.5,4181031.01,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549821.37@4182712.85@10@S@037.79042@-122.43415@LNAKorlgTbBVVN1Gk_312w@@262@@@@201311@@.jpg,6.101704679906137,549821.37,4182712.85,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551786.31@4182910.27@10@S@037.79209@-122.41182@hWzJgPDY_4XRWOYshvhN1Q@@19@@@@201311@@.jpg,1971.984757446218,551786.31,4182910.27
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549825.94@4181259.61@10@S@037.77732@-122.43419@15026786661@@@@@@20140825@@.jpg,549825.94,4181259.61,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549818.70@4181261.56@10@S@037.77734@-122.43428@bHTrUB3clce7fK544uSXjQ@@350@@@@201312@@.jpg,7.498006401743838,549818.7,4181261.56,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549823.98@4181262.70@10@S@037.77735@-122.43422@4G2o24_xKmFmeXxJaFIllQ@@320@@@@201312@@.jpg,3.659193900548434,549823.98,4181262.7,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549834.53@4181264.99@10@S@037.77737@-122.43410@2jtXgQCDg6Upo8HpkYkOjg@@290@@@@201312@@.jpg,10.135704218516246,549834.53,4181264.99
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549827.65@4183566.23@10@S@037.79811@-122.43402@50203329913@@@@@@20200808@@.jpg,549827.65,4183566.23,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549828.52@4183567.24@10@S@037.79812@-122.43401@du5c9SkmKX0Bn9O4qhI2Zw@@232@@@@201311@@.jpg,1.3330416349390697,549828.52,4183567.24,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549829.36@4183575.01@10@S@037.79819@-122.43400@VToK1hS3BAu9zGAqcyk9fQ@@204@@@@201311@@.jpg,8.944970653740274,549829.36,4183575.01,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549828.56@4183560.58@10@S@037.79806@-122.43401@otdL7i3NVouDkYSE9qX1vA@@261@@@@201311@@.jpg,5.722813993046334,549828.56,4183560.58
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0549836.81@4178500.61@10@S@037.75245@-122.43426@50360041887@@@@@@20200919@@.jpg,549836.81,4178500.61,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549821.45@4178768.46@10@S@037.75487@-122.43442@MUIec6q3ubOsSHjGq-zyGQ@@23@@@@201311@@.jpg,268.2900521824338,549821.45,4178768.46,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546842.58@4180862.42@10@S@037.77390@-122.46810@4JS9Rk1NAczsPwKHSMuecg@@206@@@@201311@@.jpg,3813.601941603352,546842.58,4180862.42,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549821.45@4178768.46@10@S@037.75487@-122.43442@MUIec6q3ubOsSHjGq-zyGQ@@53@@@@201311@@.jpg,268.2900521824338,549821.45,4178768.46
